CHAINAGE,LRP_OFFSET,LRP_NUMBER,FRAME,GPS_TIME,X,Y,Z,HEADING,PITCH,ROLL
835.0,835.0,0,119,0,100.48782970990077,13.854497629132021,0,0,0,0
842.0,842.0,0,120,0,100.48778347553345,13.854496430012865,0,0,0,0
849.0,849.0,0,121,0,100.487737226044,13.854496783714499,0,0,0,0
856.0,856.0,0,122,0,100.48769101243856,13.854498603817323,0,0,0,0
863.0,863.0,0,123,0,100.48764486970047,13.854501705314135,0,0,0,0
870.0,870.0,0,124,0,100.48759880949882,13.854505819568145,0,0,0,0
877.0,877.0,0,125,0,100.48755282665309,13.854510693029207,0,0,0,0
884.0,884.0,0,126,0,100.48750692739925,13.854516267949691,0,0,0,0
891.0,891.0,0,127,0,100.48746112140749,13.854522533357917,0,0,0,0
898.0,898.0,0,128,0,100.48741539018715,13.85452930154887,0,0,0,0
905.0,905.0,0,129,0,100.48736970975939,13.854536390182043,0,0,0,0
912.0,912.0,0,130,0,100.48732407960257,13.85454378148944,0,0,0,0
919.0,919.0,0,131,0,100.48727850636364,13.854551500485128,0,0,0,0
926.0,926.0,0,132,0,100.4872330004541,13.854559589705879,0,0,0,0
933.0,933.0,0,133,0,100.48718757868124,13.854568118034402,0,0,0,0
941.0,941.0,0,134,0,100.48714225794862,13.854577144767827,0,0,0,0
948.0,948.0,0,135,0,100.48709703673079,13.854586636612474,0,0,0,0
955.0,955.0,0,136,0,100.4870518880805,13.85459645299189,0,0,0,0
962.0,962.0,0,137,0,100.48700680426353,13.854606549812646,0,0,0,0
969.0,969.0,0,138,0,100.48696178821474,13.854616931350517,0,0,0,0
976.0,976.0,0,139,0,100.48691682932201,13.854627546879616,0,0,0,0
983.0,983.0,0,140,0,100.48687190748561,13.854638311216243,0,0,0,0
990.0,990.0,0,141,0,100.48682700567042,13.854649155059432,0,0,0,0
997.0,997.0,0,142,0,100.48678213049183,13.854660103659311,0,0,0,0
1004.0,1004.0,0,143,0,100.48673728055998,13.854671150596214,0,0,0,0
1011.0,1011.0,0,144,0,100.48669245188273,13.854682279614687,0,0,0,0
1018.0,1018.0,0,145,0,100.4866476523434,13.854693520039424,0,0,0,0
1025.0,1025.0,0,146,0,100.48660289437397,13.854704917439532,0,0,0,0
1032.0,1032.0,0,147,0,100.48655817077626,13.854716443005188,0,0,0,0
1039.0,1039.0,0,148,0,100.48651346803011,13.854728045546777,0,0,0,0
1046.0,1046.0,0,149,0,100.48646878955704,13.854739736988321,0,0,0,0
1053.0,1053.0,0,150,0,100.48642414079752,13.85475153631868,0,0,0,0
1060.0,1060.0,0,151,0,100.48637952308925,13.854763447210413,0,0,0,0
1067.0,1067.0,0,152,0,100.48633495348155,13.854775528703316,0,0,0,0
1074.0,1074.0,0,153,0,100.48629045313453,13.854787851463199,0,0,0,0
1081.0,1081.0,0,154,0,100.4862460317225,13.854800443158247,0,0,0,0
1088.0,1088.0,0,155,0,100.48620170073288,13.854813335444932,0,0,0,0
1095.0,1095.0,0,156,0,100.48615746260266,13.854826528863235,0,0,0,0
1102.0,1102.0,0,157,0,100.48611329583647,13.85483994874007,0,0,0,0
1109.0,1109.0,0,158,0,100.486069170302,13.854853497521834,0,0,0,0
1116.0,1116.0,0,159,0,100.48602507186708,13.854867130270119,0,0,0,0
1123.0,1123.0,0,160,0,100.48598099686627,13.854880835195152,0,0,0,0
1130.0,1130.0,0,161,0,100.48593693465273,13.854894579341119,0,0,0,0
1137.0,1137.0,0,162,0,100.48589285970743,13.854908284404402,0,0,0,0
1144.0,1144.0,0,163,0,100.48584874802928,13.854921876200866,0,0,0,0
1151.0,1151.0,0,164,0,100.48580460192287,13.854935360849096,0,0,0,0
1158.0,1158.0,0,165,0,100.48576041058413,13.854948703245997,0,0,0,0
1165.0,1165.0,0,166,0,100.48571616855953,13.854961884349997,0,0,0,0
1172.0,1172.0,0,167,0,100.4856718887242,13.854974943739393,0,0,0,0
1179.0,1179.0,0,168,0,100.4856275772677,13.854987900337566,0,0,0,0
1186.0,1186.0,0,169,0,100.48558324151445,13.855000777397958,0,0,0,0
1193.0,1193.0,0,170,0,100.48553889453642,13.855013617498964,0,0,0,0
1200.0,1200.0,0,171,0,100.48549453077176,13.855026402078856,0,0,0,0
1207.0,1207.0,0,172,0,100.48545014710622,13.855039120612,0,0,0,0
1214.0,1214.0,0,173,0,100.4854057696879,13.855051859901664,0,0,0,0
1221.0,1221.0,0,174,0,100.48536140730545,13.855064649143028,0,0,0,0
1228.0,1228.0,0,175,0,100.48531704665061,13.855077444144277,0,0,0,0
1235.0,1235.0,0,176,0,100.48527268828853,13.855090246666979,0,0,0,0
1242.0,1242.0,0,177,0,100.48522833410912,13.85510306300662,0,0,0,0
1249.0,1249.0,0,178,0,100.48518399179679,13.855115918506023,0,0,0,0
1256.0,1256.0,0,179,0,100.48513965901917,13.855128805467253,0,0,0,0
1263.0,1263.0,0,180,0,100.48509532410992,13.855141685471965,0,0,0,0
1270.0,1270.0,0,181,0,100.48505098423749,13.855154549141677,0,0,0,0
1277.0,1277.0,0,182,0,100.48500663141917,13.855167370087257,0,0,0,0
1284.0,1284.0,0,183,0,100.48496226139878,13.855180134072935,0,0,0,0
1291.0,1291.0,0,184,0,100.48491787877241,13.855192856179206,0,0,0,0
1298.0,1298.0,0,185,0,100.48487349275686,13.855205567022326,0,0,0,0
1305.0,1305.0,0,186,0,100.48482911476579,13.855218304604138,0,0,0,0
1312.0,1312.0,0,187,0,100.4847847502126,13.85523108679547,0,0,0,0
1320.0,1320.0,0,188,0,100.484740396743,13.855243905649075,0,0,0,0
1327.0,1327.0,0,189,0,100.48469605694214,13.855256769555917,0,0,0,0
1334.0,1334.0,0,190,0,100.48465173223244,13.855269682996894,0,0,0,0
1341.0,1341.0,0,191,0,100.48460741601903,13.855282624330039,0,0,0,0
1348.0,1348.0,0,192,0,100.484563102698,13.855295575104012,0,0,0,0
1355.0,1355.0,0,193,0,100.4845187920277,13.855308534548971,0,0,0,0
1362.0,1362.0,0,194,0,100.48447448762299,13.855321514350566,0,0,0,0
1369.0,1369.0,0,195,0,100.48443018870309,13.855334512039855,0,0,0,0
1376.0,1376.0,0,196,0,100.48438589525948,13.855347527510542,0,0,0,0
1383.0,1383.0,0,197,0,100.48434159936129,13.855360535003731,0,0,0,0
1390.0,1390.0,0,198,0,100.48429728242932,13.855373473953588,0,0,0,0
1397.0,1397.0,0,199,0,100.4842529398467,13.855386328694847,0,0,0,0
1404.0,1404.0,0,200,0,100.4842085630759,13.85539907022344,0,0,0,0
1411.0,1411.0,0,201,0,100.48416415136187,13.855411695053252,0,0,0,0
1418.0,1418.0,0,202,0,100.48411972956187,13.855424286011639,0,0,0,0
1425.0,1425.0,0,203,0,100.48407530713493,13.855436874826001,0,0,0,0
1432.0,1432.0,0,204,0,100.4840308667263,13.855449402962416,0,0,0,0
1439.0,1439.0,0,205,0,100.48398641801224,13.855461902926466,0,0,0,0
1446.0,1446.0,0,206,0,100.4839419826439,13.855474448187149,0,0,0,0
1453.0,1453.0,0,207,0,100.48389755626732,13.85548702369023,0,0,0,0
1460.0,1460.0,0,208,0,100.48385313143531,13.85549960442528,0,0,0,0
1467.0,1467.0,0,209,0,100.4838086957512,13.855512148554281,0,0,0,0
1474.0,1474.0,0,210,0,100.48376419748301,13.855524478812908,0,0,0,0
1481.0,1481.0,0,211,0,100.48371959085337,13.855536429190646,0,0,0,0
1488.0,1488.0,0,212,0,100.48367486298093,13.855547938444062,0,0,0,0
1495.0,1495.0,0,213,0,100.4836299927693,13.855558905646532,0,0,0,0
1502.0,1502.0,0,214,0,100.48358497620532,13.855569284407318,0,0,0,0
1509.0,1509.0,0,215,0,100.48353980671133,13.855579007389725,0,0,0,0
1516.0,1516.0,0,216,0,100.4834944692429,13.855587952415855,0,0,0,0
1523.0,1523.0,0,217,0,100.4834489620464,13.855596032236333,0,0,0,0
1530.0,1530.0,0,218,0,100.48340329474051,13.855603197252982,0,0,0,0
1537.0,1537.0,0,219,0,100.48335747467408,13.855609360042752,0,0,0,0
1544.0,1544.0,0,220,0,100.48331151404201,13.855614423937544,0,0,0,0
1551.0,1551.0,0,221,0,100.48326542923887,13.85561826004957,0,0,0,0
1558.0,1558.0,0,222,0,100.4832192493365,13.855620770976993,0,0,0,0
1565.0,1565.0,0,223,0,100.4831730104992,13.85562181035715,0,0,0,0
1572.0,1572.0,0,224,0,100.48312676096076,13.85562140439886,0,0,0,0
1579.0,1579.0,0,225,0,100.48308054386678,13.855619661169026,0,0,0,0
1586.0,1586.0,0,226,0,100.48303439734069,13.855616616527058,0,0,0,0
1593.0,1593.0,0,227,0,100.48298835451234,13.855612324635175,0,0,0,0
1600.0,1600.0,0,228,0,100.48294243441737,13.855606919170574,0,0,0,0
1607.0,1607.0,0,229,0,100.48289665332837,13.855600485231884,0,0,0,0
1614.0,1614.0,0,230,0,100.48285103513672,13.855593028290702,0,0,0,0
1621.0,1621.0,0,231,0,100.48280560290925,13.855584556823233,0,0,0,0
1628.0,1628.0,0,232,0,100.48276039224295,13.855575021114504,0,0,0,0
1635.0,1635.0,0,233,0,100.48271543936636,13.855564385591169,0,0,0,0
1642.0,1642.0,0,234,0,100.48267078040423,13.855552627485324,0,0,0,0
1649.0,1649.0,0,235,0,100.48262644982614,13.855539737793444,0,0,0,0
1656.0,1656.0,0,236,0,100.48258246991657,13.855525747665956,0,0,0,0
1663.0,1663.0,0,237,0,100.48253886325038,13.85551068384389,0,0,0,0
1670.0,1670.0,0,238,0,100.48249565715007,13.855494555520497,0,0,0,0
1677.0,1677.0,0,239,0,100.48245288443805,13.855477359554087,0,0,0,0
1684.0,1684.0,0,240,0,100.48241057721293,13.855459097645591,0,0,0,0
1691.0,1691.0,0,241,0,100.48236876564305,13.855439776270332,0,0,0,0
1699.0,1699.0,0,242,0,100.48232745447865,13.855419453340213,0,0,0,0
1706.0,1706.0,0,243,0,100.48228667682234,13.855398126619345,0,0,0,0
1713.0,1713.0,0,244,0,100.48224645986339,13.855375806676339,0,0,0,0
1720.0,1720.0,0,245,0,100.48220684679137,13.855352478688769,0,0,0,0
1727.0,1727.0,0,246,0,100.48216787791536,13.855328136893137,0,0,0,0
1734.0,1734.0,0,247,0,100.48212959045354,13.855302783841942,0,0,0,0
1741.0,1741.0,0,248,0,100.48209201213659,13.855276437363182,0,0,0,0
1748.0,1748.0,0,249,0,100.48205516195965,13.855249126557242,0,0,0,0
1755.0,1755.0,0,250,0,100.48201903270918,13.855220910799243,0,0,0,0
1762.0,1762.0,0,251,0,100.48198359304925,13.855191872103251,0,0,0,0
1769.0,1769.0,0,252,0,100.48194888144025,13.85516200561243,0,0,0,0
1769.0,1769.0,0,252,0,100.48194888144025,13.85516200561243,0,0,0,0
1776.0,1776.0,0,253,0,100.4819148503775,13.855131400292038,0,0,0,0
1783.0,1783.0,0,254,0,100.4818814052421,13.855100184007235,0,0,0,0
1790.0,1790.0,0,255,0,100.48184843367301,13.855068490182184,0,0,0,0
1797.0,1797.0,0,256,0,100.48181589560102,13.8550363714929,0,0,0,0
1804.0,1804.0,0,257,0,100.4817838194933,13.855003812301767,0,0,0,0
1811.0,1811.0,0,258,0,100.48175221813807,13.854970812830587,0,0,0,0
1818.0,1818.0,0,259,0,100.48172105747044,13.854937415596424,0,0,0,0
1825.0,1825.0,0,260,0,100.48169029225845,13.854903670076148,0,0,0,0
1832.0,1832.0,0,261,0,100.48165987864432,13.854869621577032,0,0,0,0
1839.0,1839.0,0,262,0,100.48162976033962,13.854835323277403,0,0,0,0
1846.0,1846.0,0,263,0,100.48159982248993,13.854800874396838,0,0,0,0
1853.0,1853.0,0,264,0,100.48156994507185,13.854766375420134,0,0,0,0
1860.0,1860.0,0,265,0,100.48154004291364,13.85473189693338,0,0,0,0
1867.0,1867.0,0,266,0,100.4815100643709,13.85469748184555,0,0,0,0
1874.0,1874.0,0,267,0,100.4814799937229,13.854663143599343,0,0,0,0
1881.0,1881.0,0,268,0,100.48144978003178,13.85462892546786,0,0,0,0
1888.0,1888.0,0,269,0,100.48141947566619,13.854594783918182,0,0,0,0
1895.0,1895.0,0,270,0,100.48138926076824,13.854560566782274,0,0,0,0
1902.0,1902.0,0,271,0,100.48135918782192,13.854526230442177,0,0,0,0
1909.0,1909.0,0,272,0,100.48132918390017,13.854491836456557,0,0,0,0
1916.0,1916.0,0,273,0,100.48129917586893,13.854457445875312,0,0,0,0
1923.0,1923.0,0,274,0,100.48126911556426,13.8544230988627,0,0,0,0
1930.0,1930.0,0,275,0,100.48123900657512,13.854388792584503,0,0,0,0
1937.0,1937.0,0,276,0,100.48120884674765,13.854354528944784,0,0,0,0
1944.0,1944.0,0,277,0,100.48117864155927,13.854320303445611,0,0,0,0
1951.0,1951.0,0,278,0,100.48114841777927,13.854286093623672,0,0,0,0
1958.0,1958.0,0,279,0,100.48111819396489,13.85425188382468,0,0,0,0
1965.0,1965.0,0,280,0,100.48108798678525,13.854217659948239,0,0,0,0
1972.0,1972.0,0,281,0,100.48105780444706,13.854183415153173,0,0,0,0
1979.0,1979.0,0,282,0,100.48102768059294,13.854149121255231,0,0,0,0
1986.0,1986.0,0,283,0,100.4809976219016,13.854114772812434,0,0,0,0
1993.0,1993.0,0,284,0,100.48096758546008,13.854080405768256,0,0,0,0
2000.0,2000.0,0,285,0,100.48093754518082,13.854046041928807,0,0,0,0
2007.0,2007.0,0,286,0,100.48090747764272,13.85401170086775,0,0,0,0
2014.0,2014.0,0,287,0,100.48087738526121,13.853977380562709,0,0,0,0
2021.0,2021.0,0,288,0,100.48084729915182,13.853943055017496,0,0,0,0
2028.0,2028.0,0,289,0,100.48081722038187,13.853908723362647,0,0,0,0
2035.0,2035.0,0,290,0,100.48078710835337,13.853874419534344,0,0,0,0
2042.0,2042.0,0,291,0,100.48075695823417,13.853840147685723,0,0,0,0
2049.0,2049.0,0,292,0,100.48072679340686,13.853805888219737,0,0,0,0
2056.0,2056.0,0,293,0,100.48069660970035,13.853771644633362,0,0,0,0
2063.0,2063.0,0,294,0,100.48066641075266,13.853737413874788,0,0,0,0
2071.0,2071.0,0,295,0,100.4806361915449,13.853703200221405,0,0,0,0
2078.0,2078.0,0,296,0,100.48060591084725,13.853669038531969,0,0,0,0
2085.0,2085.0,0,297,0,100.48057557014367,13.853634927703656,0,0,0,0
2092.0,2092.0,0,298,0,100.48054521148954,13.853600832158087,0,0,0,0
2099.0,2099.0,0,299,0,100.48051484004817,13.853566747483267,0,0,0,0
2106.0,2106.0,0,300,0,100.48048444743515,13.853532680854844,0,0,0,0
2113.0,2113.0,0,301,0,100.4804540306252,13.853498634866378,0,0,0,0
2120.0,2120.0,0,302,0,100.48042361764277,13.85346458562624,0,0,0,0
2127.0,2127.0,0,303,0,100.48039321847497,13.853430524633524,0,0,0,0
2134.0,2134.0,0,304,0,100.48036280329406,13.853396477295043,0,0,0,0
2141.0,2141.0,0,305,0,100.48033237569358,13.853362440553768,0,0,0,0
2148.0,2148.0,0,306,0,100.48030190488932,13.853328440789351,0,0,0,0
2155.0,2155.0,0,307,0,100.4802713339225,13.853294526968524,0,0,0,0
2162.0,2162.0,0,308,0,100.48024072371659,13.853260646969217,0,0,0,0
2169.0,2169.0,0,309,0,100.48021013557192,13.85322674796052,0,0,0,0
2176.0,2176.0,0,310,0,100.48017952268471,13.853192870285222,0,0,0,0
2183.0,2183.0,0,311,0,100.48014889846536,13.853159002411758,0,0,0,0
2190.0,2190.0,0,312,0,100.48011835653057,13.85312506371241,0,0,0,0
2197.0,2197.0,0,313,0,100.48008788724316,13.853091062728101,0,0,0,0
2204.0,2204.0,0,314,0,100.48005742357661,13.853057056937837,0,0,0,0
2211.0,2211.0,0,315,0,100.48002696932306,13.853023043120329,0,0,0,0
2218.0,2218.0,0,316,0,100.47999653169636,13.852989015119562,0,0,0,0
2225.0,2225.0,0,317,0,100.47996612820849,13.852954957992086,0,0,0,0
2232.0,2232.0,0,318,0,100.47993579584445,13.852920840397525,0,0,0,0
2239.0,2239.0,0,319,0,100.47990552756794,13.852886668521167,0,0,0,0
2246.0,2246.0,0,320,0,100.47987529501748,13.852852466477133,0,0,0,0
2253.0,2253.0,0,321,0,100.47984508045788,13.8528182492632,0,0,0,0
2260.0,2260.0,0,322,0,100.4798148817084,13.852784018736873,0,0,0,0
2267.0,2267.0,0,323,0,100.47978470846661,13.852749766763202,0,0,0,0
2274.0,2274.0,0,324,0,100.47975455638984,13.852715496991847,0,0,0,0
2281.0,2281.0,0,325,0,100.47972439756286,13.852681232895785,0,0,0,0
2288.0,2288.0,0,326,0,100.4796942136117,13.852646989900327,0,0,0,0
2295.0,2295.0,0,327,0,100.47966398151998,13.852612787504743,0,0,0,0
2302.0,2302.0,0,328,0,100.47963367923894,13.852578644462126,0,0,0,0
2309.0,2309.0,0,329,0,100.47960333735486,13.85254453501161,0,0,0,0
2316.0,2316.0,0,330,0,100.47957297296612,13.85251044468736,0,0,0,0
2323.0,2323.0,0,331,0,100.4795425566462,13.852476398604372,0,0,0,0
2330.0,2330.0,0,332,0,100.4795120922331,13.852442393596464,0,0,0,0
2337.0,2337.0,0,333,0,100.47948160873034,13.852408404942944,0,0,0,0
2344.0,2344.0,0,334,0,100.4794511135397,13.852374426296825,0,0,0,0
2351.0,2351.0,0,335,0,100.47942059627287,13.85234046659044,0,0,0,0
2358.0,2358.0,0,336,0,100.4793900506535,13.852306531235612,0,0,0,0
2365.0,2365.0,0,337,0,100.47935948758344,13.852272610879792,0,0,0,0
2372.0,2372.0,0,338,0,100.47932894113656,13.852238676240585,0,0,0,0
2379.0,2379.0,0,339,0,100.47929840638616,13.852204731556528,0,0,0,0
2386.0,2386.0,0,340,0,100.47926785763978,13.852170798900199,0,0,0,0
2393.0,2393.0,0,341,0,100.47923729411879,13.852136878938948,0,0,0,0
2400.0,2400.0,0,342,0,100.47920670490291,13.852102981108263,0,0,0,0
2407.0,2407.0,0,343,0,100.47917608056471,13.852069113575244,0,0,0,0
2414.0,2414.0,0,344,0,100.47914543942063,13.852035260557535,0,0,0,0
2421.0,2421.0,0,345,0,100.47911477460481,13.852001428016134,0,0,0,0
2428.0,2428.0,0,346,0,100.47908407743716,13.851967623488841,0,0,0,0
2435.0,2435.0,0,347,0,100.47905336230707,13.851933834541091,0,0,0,0
2442.0,2442.0,0,348,0,100.47902263377672,13.851900057223475,0,0,0,0
2450.0,2450.0,0,349,0,100.4789918880746,13.851866294832519,0,0,0,0
2457.0,2457.0,0,350,0,100.478961111095,13.85183255966165,0,0,0,0
2464.0,2464.0,0,351,0,100.47893030010516,13.851798854136176,0,0,0,0
2471.0,2471.0,0,352,0,100.47889947194525,13.851765163593306,0,0,0,0
2478.0,2478.0,0,353,0,100.47886865652143,13.851731461925292,0,0,0,0
2485.0,2485.0,0,354,0,100.47883791628048,13.851697694789735,0,0,0,0
2492.0,2492.0,0,355,0,100.47880723565073,13.851663875941572,0,0,0,0
2499.0,2499.0,0,356,0,100.47877657333348,13.85163004123812,0,0,0,0
2506.0,2506.0,0,357,0,100.47874594852809,13.851596174104106,0,0,0,0
2513.0,2513.0,0,358,0,100.47871535761585,13.851562277749052,0,0,0,0
2520.0,2520.0,0,359,0,100.4786847939306,13.851528357957474,0,0,0,0
2527.0,2527.0,0,360,0,100.47865427532828,13.851494399428967,0,0,0,0
2534.0,2534.0,0,361,0,100.47862378646096,13.851460415426354,0,0,0,0
2541.0,2541.0,0,362,0,100.47859333460408,13.851426399762154,0,0,0,0
2548.0,2548.0,0,363,0,100.47856292719776,13.851392346147653,0,0,0,0
2555.0,2555.0,0,364,0,100.4785325320029,13.851358282113752,0,0,0,0
2562.0,2562.0,0,365,0,100.4785021198644,13.851324232533786,0,0,0,0
2569.0,2569.0,0,366,0,100.47847168039398,13.851290206271374,0,0,0,0
2576.0,2576.0,0,367,0,100.47844122147248,13.851256196645876,0,0,0,0
2583.0,2583.0,0,368,0,100.47841076673431,13.85122218343463,0,0,0,0
2590.0,2590.0,0,369,0,100.47838032873001,13.851188155932062,0,0,0,0
2597.0,2597.0,0,370,0,100.47834988569511,13.851154132724341,0,0,0,0
2604.0,2604.0,0,371,0,100.47831942460294,13.851120124953672,0,0,0,0
2611.0,2611.0,0,372,0,100.47828893853017,13.851086138553374,0,0,0,0
2618.0,2618.0,0,373,0,100.47825843468229,13.851052167403102,0,0,0,0
2625.0,2625.0,0,374,0,100.47822793514707,13.851018192556733,0,0,0,0
2632.0,2632.0,0,375,0,100.47819744878878,13.850984206418964,0,0,0,0
2639.0,2639.0,0,376,0,100.47816699646594,13.850950191198043,0,0,0,0
2646.0,2646.0,0,377,0,100.47813658574162,13.850916140442985,0,0,0,0
2653.0,2653.0,0,378,0,100.47810618619266,13.850882080173115,0,0,0,0
2660.0,2660.0,0,379,0,100.47807579689923,13.850848011176582,0,0,0,0
2667.0,2667.0,0,380,0,100.47804542197676,13.850813929945355,0,0,0,0
2674.0,2674.0,0,381,0,100.47801503223762,13.850779861345009,0,0,0,0
2681.0,2681.0,0,382,0,100.477984653976,13.850745782929275,0,0,0,0
2688.0,2688.0,0,383,0,100.47795433597904,13.850711653410064,0,0,0,0
2695.0,2695.0,0,384,0,100.47792404540948,13.850677500579456,0,0,0,0
2702.0,2702.0,0,385,0,100.47789375830766,13.850643344814477,0,0,0,0
2709.0,2709.0,0,386,0,100.4778634895745,13.850609173514673,0,0,0,0
2716.0,2716.0,0,387,0,100.47783326085471,13.85057496843873,0,0,0,0
2723.0,2723.0,0,388,0,100.47780306432034,13.85054073623682,0,0,0,0
2730.0,2730.0,0,389,0,100.47777286164799,13.85050650920192,0,0,0,0
2737.0,2737.0,0,390,0,100.47774266636475,13.850472275923968,0,0,0,0
2744.0,2744.0,0,391,0,100.47771249330724,13.85043802397187,0,0,0,0
2751.0,2751.0,0,392,0,100.47768231431245,13.85040377699678,0,0,0,0
2758.0,2758.0,0,393,0,100.47765210379983,13.85036955656313,0,0,0,0
2765.0,2765.0,0,394,0,100.47762185217627,13.850335370837051,0,0,0,0
2772.0,2772.0,0,395,0,100.47759157311403,13.850301208339037,0,0,0,0
2779.0,2779.0,0,396,0,100.477561265694,13.850267069842573,0,0,0,0
2786.0,2786.0,0,397,0,100.47753093275738,13.850232952979582,0,0,0,0
